2020-02-28 17:49:45,b'RT @little_dipperPH: [PH GO] # \xf0\x9d\x9a\x8a\xf0\x9d\x9a\x97\xf0\x9d\x9a\x8d\xf0\x9d\x9a\xa0\xf0\x9d\x9a\x98\xf0\x9d\x9a\x98\xf0\x9d\x9a\x97 \xf0\x9d\x9f\xb8\xf0\x9d\x9a\x97\xf0\x9d\x9a\x8d \xf0\x9d\x9a\x82\xf0\x9d\x9a\x95\xf0\x9d\x9a\x98\xf0\x9d\x9a\x90\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x97 by @andwoon #SF9 #ROWOON\n\xf0\x9f\x92\xb8Php 980\n+ ISF and LSF\n\n\xf0\x9f\x97\x93\xef\xb8\x8fDOO: 02/27\n\xf0\x9f\x97\x93\xef\xb8\x8fDOP: 02/28\n\xf0\x9f\x93\xa9FORM: https:/\xe2\x80\xa6'
2020-02-28 17:49:45,"b'It\xe2\x80\x99s kicking off at HS2, time to dust off the harness #nvda #xr  https://t.co/9dsW38dz6b'"
2020-02-28 17:49:44,b'RT @EdwardGLuce: \xe2\x80\x9cIndia is being led by a man whose political career is marked by the blood of innocents\xe2\x80\x9d. The fearless @RanaAyyub on the s\xe2\x80\xa6'
2020-02-28 17:49:44,"b'RT @OhSweetCinna: 38% of #stupid Americans won\xe2\x80\x99t buy #Corona #beer under any circumstances now. \n\nHoly shit. \n\nIn other news, all of those\xe2\x80\xa6'"
2020-02-28 17:49:42,"b'RT @GOPLeader: In the 2018 election, Google classified Republicans as Nazis.\n \nGoogle amounts for 90% of all searches. We cannot allow big\xe2\x80\xa6'"
2020-02-28 17:49:42,"b""It's amazing how @google Smart Compose knows everything except for what day of the week it is. https://t.co/ZkSEGCxJ8o"""
2020-02-28 17:49:42,b'RT @wicca_NL: Our CFP for our own WICCA conference is open!!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\nhttps://t.co/fU2NXHnX17\nSubmit your talk and be part of WICCON!!! The targ\xe2\x80\xa6'
2020-02-28 17:49:42,"b""@tristandamours That's on me, Tristan. Your Twitter photo was too small so I had to do the old Google image search\xe2\x80\xa6 https://t.co/ApfXwYRJlo"""
2020-02-28 17:49:42,"b'RT @ralphratheriled: Are you thinking about conducting research as a resident or early career librarian, but are feeling alone in this proc\xe2\x80\xa6'"
2020-02-28 17:49:41,"b""RT @GrrrGraphics: Who's in YOUR junk folder? #GmailCensorship #Google"""
2020-02-28 17:49:41,"b'RT @Ohio_Buckeye_US: Visit the #StockMarketCrash2020 hashtag.\n\nLiberals are thrilled to see the stock markets tank.\n\nGreat time to buy low,\xe2\x80\xa6'"
2020-02-28 17:49:41,"b'RT @GOPLeader: In the 2018 election, Google classified Republicans as Nazis.\n \nGoogle amounts for 90% of all searches. We cannot allow big\xe2\x80\xa6'"
2020-02-28 17:49:40,"b'@Guiseppe98 Thanks for reaching out, Joey. Thief-Cam and SIM-card lock features are not available on Android 10 (Q)\xe2\x80\xa6 https://t.co/WfXDVJ6c9j'"
2020-02-28 17:49:40,b'Google Trends for #Corona vs Facebook. https://t.co/S1mTPdjPyd'
2020-02-28 17:49:38,b'WTF A TOM STEYER AD JUST APPEARED IN MY GOOGLE DRIVE @googledrive @TomSteyer CARE TO EXPLAIN?? LMFAOO https://t.co/Xyegr6A1Z0'
2020-02-28 17:49:38,"b'RT @TeamPelosi: The #TrumpBudget guts nearly $700,000,000.00 from the Centers for Disease Control. At the same time, Republican in Washingt\xe2\x80\xa6'"
2020-02-28 17:49:38,b'@CNN excitotoxins the taste that kills https://t.co/aISc2sfRQf https://t.co/aISc2sfRQf'
2020-02-28 17:49:38,"b""RT @kimparkdaily: Let's channel our anger. \n\n+ Continue to stream ON MV on YT (We goin'100 million) \n+ Stream ON on Spotify\n+ Buy ON on iTu\xe2\x80\xa6"""
2020-02-28 17:49:37,b'@mariefatimacafe @EmmaSalvatore20 @YouTube With your all google account \xf0\x9f\x98\xb6'
2020-02-28 17:49:37,b'Hey google? How do I stop all this shit from happening to me?'
2020-02-28 17:49:36,b'@coppingengine a quick google search is all it takes'
2020-02-28 17:49:36,"b'RT @JKO415: In the 2018 election, Google classified Republicans as Nazis.\n \nGoogle amounts for 90% of all searches. We cannot allow big tec\xe2\x80\xa6'"
2020-02-28 17:49:35,b'RT @FarseekerF: @BowdenAmber @RidaZehra @Residue2020 @AddieWoolf @SarahKSilverman @ewarren Also Bernie released the payment plan for M4A mo\xe2\x80\xa6'
2020-02-28 17:49:35,"b'Friday 02-28-2020, Mail has been boxed. *Notary Public Service* https://t.co/ocw7qjsVYX #RI #Rhodeisland #Notary #Notarypublic #Notarize'"
2020-02-28 17:49:34,"b""RT @TheRealKhabri: Please don't google it now,\xf0\x9f\x99\x84 warna wahan b yeh aajayega\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/uyZrUuyHkK"""
2020-02-28 17:49:34,"b""RT @WGAStaffBoost: Shout out to all the ROCKSTAR #wgastaffingboost list curators who help keep the google docs up to date! Couldn't do this\xe2\x80\xa6"""
2020-02-28 17:49:33,"b""RT @Sadatunnisa1: #YtBring67MBack DIDN'T KNOW YOUTUBE COULD ALSO DO SOMETHING LIKE THIS, IS YOUTUBE A PERSON? IS IT AN ANTI-ARMY ?? \xf0\x9f\x99\x84\xf0\x9f\x99\x84 C'MO\xe2\x80\xa6"""
2020-02-28 17:49:33,b'RT @km_book: \xe2\x9d\xa3\xef\xb8\x8f Kookmin Twitter Selca Photobook Quantity Survey\n\nPlease only fill out the form if you intend to purchase.\nResponse Period:\xe2\x80\xa6'
2020-02-28 17:49:32,b'Google/amazon/Facebook/instagram/twitter/Apple/government: We don\xe2\x80\x99t listen in on your phone!\n\n@WishShopping : What\xe2\x80\xa6 https://t.co/OPu8R5tZWb'
2020-02-28 17:49:32,"b'RT @prayingmedic: In Prager University vs. Google, the Ninth  Circuit Court ruled that YouTube may censor whomever it chooses and is not ob\xe2\x80\xa6'"
2020-02-28 17:49:32,b'RT @IMJOONSCRAB: Army! As you might know Ytb did delete some of our views! Instead of tagging them on twt and trending a hstg i made a temp\xe2\x80\xa6'
2020-02-28 17:49:32,"b""@Uranus_seraa I'll google it rn"""
2020-02-28 17:49:31,"b'RT @StayWonked: This tweet is a reminder that @realDonaldTrump also demanded that @TheDemocrats cut $37,000,000 from Heating Assistance Pro\xe2\x80\xa6'"
